pattern_id,raw_name,wrong_name,wrong_en,row_count,dish_examples,verdict,reason,row_ids
1,nước tương,nước,water,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ,DIFFERENT,Nước tương và nước lọc là hai loại lỏng khác nhau,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
3372,chen gao,chao,fermented tofu,1,Cháo đậu đỏ ăn kèm cá nục kho,DIFFERENT,Chén gạo khác hoàn toàn chao,49654
3379,Tương đen,nước tương,Soy sauce,1,Bò Bía Chay,DIFFERENT,Tương đen khác hoàn toàn nước tương,49805
3388,lá húng tây khô Basil,Mè (Vừng),sesame seeds,1,Mì Ý Dẹt Malfadine Sốt Bò Bằm Cà Chua Cà Rốt,DIFFERENT,Húng tây Basil khác mè,49907
3399,cải cúc cá nhân mình thấy không cần thiết lắm Có hay k cũng được,cần tây,celery,1,Canh chả cá Hàn Quốc - món nhậu quốc dân,DIFFERENT,Cải cúc khác hoàn toàn cần tây,50033
3404,lá quế khô,lá,leaves,1,Bò Kho Xốt Vang,DIFFERENT,Lá quế khô không chỉ là lá chung chung,50079
3412,hành khô vài cái đầu hành,hành tây,onion,1,Canh Khổ Qua Dồn Thịt,DIFFERENT,Hành khô/đầu hành không phải hành tây,50176
3413,Bún thường ngoài chợ bán theo ký người tầm nửa ký là vừa còn bún khô thì vắt cho người,thì là,dill,1,Bún rau củ chay,DIFFERENT,Bún khác hoàn toàn thì là,50185
3416,ngỗ ngò om,ngò gai,culantro,1,Canh Chua Đầu Cá Mú Đen,DIFFERENT,Ngò om khác ngò gai,50226
3417,nâm meo ngâm nơ rưa sach đê rao va căt nho,mỡ,lard,1,Hoành thánh tôm thịt sườn non,DIFFERENT,Nấm mèo không phải mỡ,50234
3418,Bi đo nâu chin nghiên nhuyên tao mau vang,dầu vừng,sesame oil,1,Bánh rau câu sinh nhật,DIFFERENT,Bí đỏ không phải dầu vừng,50265
3420,ca chi vang va ca ngân,sả,lemongrass,1,Cá chỉ vàng và cá ngân chiên giòn,DIFFERENT,Cá chỉ vàng không phải sả,50362
3422,tương ăn phở,tương ớt,chili sauce,1,Thịt ba chỉ khìa,DIFFERENT,Tương đen (ăn phở) khác tương ớt,50369
3430,bông so đũa,bông bí,pumpkin flower,1,Lẩu cá thác lác,DIFFERENT,Bông so đũa khác bông bí,50546
3438,Lá ngò tây persil,lá,leaves,1,🌱 Mì Ý Dẹp Capellini Xào Nấm Mỡ & Lá Súp Lơ Trắng (Vegan),DIFFERENT,Ngò tây không chỉ là lá chung,50721
3445,mực ống nhỏ mực sữa,sữa,milk,1,Mực ống (mực sữa) xào cần tỏi,DIFFERENT,Mực sữa không phải sữa,50764
3448,lá Ngò gai,lá,leaves,1,Lẩu Đầu Cá Bớp Măng Chua,DIFFERENT,Ngò gai không chỉ là lá chung,50804
3451,lá cải diếp xà lách romaine,lá,leaves,1,Salad Rau Diếp Cà Chua & Thịt Ba Rọi Rang Cháy Cạnh,DIFFERENT,"Cải diếp là rau, không phải lá",50837
3456,lá rau diếp xoăn đỏ,lá,leaves,1,Salad Cá Trích Xông Khói,DIFFERENT,"Rau diếp là rau, không phải lá",50870
3462,cà chua beef,thịt bò,beef,1,Bánh Xèo Nấm,DIFFERENT,Cà chua beef không phải bò,50940
3465,lá chua dâm but,lá,leaves,1,Canh chua cá cờ,DIFFERENT,Lá chua dâm bụt không phải lá,50958
3467,lá thơm khô provence,lá,leaves,1,Tabouleh Couscous Rau Củ,DIFFERENT,Lá thơm không chỉ là lá chung,50985
3472,Nước tương nấu canh HQ,nước,water,1,고추참치 순두부찌개- Canh đậu hũ non cá ngừ cay,DIFFERENT,Nước tương khác nước lọc,51044
3473,nước tương Hàn Quốc,nước,water,1,제육볶음 Thịt xào cay kiểu Hàn,DIFFERENT,Nước tương khác nước lọc,51054
3480,Hoa giây hoa đâu biêc và hoa xuyên chi theo ý thich,nước,water,1,Phở Cuốn Bò Xào,DIFFERENT,Hoa đậu biếc không phải nước,51118
3482,cây hung lui,húng láng,spearmint,1,Phở Cuốn Bò Xào,DIFFERENT,Húng lủi khác húng láng,51133
3483,Nước tương dầu hào không có không dùng dầu hào cũng được,nước dùng,broth,1,Nấm đùi gà xào bơ tỏi,DIFFERENT,Nước tương/hào không phải nước dùng,51138
3502,peanut butter bơ đậu phộng,đậu phộng,peanut,1,"Wonton, seafood noodles, crispy chicken (hoành thánh, mì hải sản, gà giòn)",DIFFERENT,Bơ đậu phộng là sản phẩm chế biến từ đậu phộng,51367
3505,lê hoặc táo hoa quả biến tấu theo sở thích ưu tiên chọn quả có vị không quá ngọt như vải nhãn mít sầu riêng Mình hay dùng lê táo nho và quả bơ cho các loại salad,salad,salad,1,"Salad rau rocket, salami, táo, lê và Burrata",DIFFERENT,"Lê/táo là trái cây, không phải món salad",51371
3507,lá rau mồng tơi hoặc chân vịt lá dứa,dứa,pineapple,1,Cháo lá dứa thịt băm phi thơm,DIFFERENT,Mồng tơi/chân vịt khác hoàn toàn dứa (thơm),51398
3511,sốt chanh dây chanh leo,chanh,lime,1,SALAD rau mầm với trứng,DIFFERENT,Chanh dây khác hoàn toàn quả chanh ta,51439
3514,hắc xì dầukhông có thì cho nhiều nước tương chút là được,thì là,dill,1,Mỳ xào thịt xay,DIFFERENT,Hắc xì dầu khác hoàn toàn rau thì là,51512
3516,Bắp bao tử,bắp ngọt,sweet corn,1,Hải Sản Nướng - Grilled SeaFood Plate 🦞 🐠 🦑 🦐,DIFFERENT,Bắp bao tử khác hoàn toàn bắp ngọt,51573
3527,Húng Lủi,húng láng,spearmint,1,Cơm Chiên Rau Xanh,DIFFERENT,Húng lủi và húng láng là hai loại khác nhau,51896
3530,rau ăn kèm các loại,lá lốt,betel leaves,1,Cá Saba sốt Thái,DIFFERENT,Rau ăn kèm chung chung khác lá lốt cụ thể,51930
3531,Dầu nên chọn dầu oliu,dầu bơ,Avocado oil,1,Cá hồi sốt chanh dừa,DIFFERENT,Dầu ô liu khác dầu bơ,52057
3532,Mỳ lấy lượng vừa ăn,nui,pasta,1,Mỳ Ý Hải sản sốt cà chua,DIFFERENT,Mỳ Ý khác nui (pasta dạng ống),52066
3533,t tươi,mồng tơi,malabar spinach,1,🌱 Bún Bò Huế Chay Nấu Nhanh Với Viên Súp,DIFFERENT,Ớt tươi (t tươi) khác rau mồng tơi,52119
3536,Các loại rau ăn kèm,lá lốt,betel leaves,1,Lẩu Bò Thuốc Bắc Ngày Mưa 🌧,DIFFERENT,Rau ăn kèm lẩu bò khác lá lốt,52166
3543,nụ hoa mươp,nước,water,1,Nụ hoa mướp xào thịt heo và nấm bào ngư,DIFFERENT,"Nụ hoa mướp là rau, không phải nước",52286
3546,t tươi,bột tỏi,garlic powder,1,🌱 Bún Nấm Hương Chay (Vegan),DIFFERENT,Ớt tươi (t tươi) khác bột tỏi,52380
3551,mọc tôm,tôm thẻ loại to,shrimp,1,Canh bí đỏ nấu mọc tôm thịt,DIFFERENT,Mọc tôm khác hoàn toàn tôm thẻ nguyên con,52523
3552,mọc thịt mình thường mua thịt xay trộn gia vị và mộc nhĩ nấm hương viên sẵn để ngăn đá để tiện nấu,nấm,mushroom,1,Mì nấu mọc thịt,DIFFERENT,Mọc thịt khác hoàn toàn nấm,52527
3554,t đen ăn phở,tương ớt,chili sauce,1,🌱 Phở Chay Nấm Đậu Phụ (Vegan),DIFFERENT,Tương đen khác tương ớt,52552
3555,Tương bần,nước mắm,fish sauce,1,Cá diếc kho tương,DIFFERENT,Tương bần khác nước mắm,52554
3556,đầu hành bằm,nấm mèo,wood ear mushroom,1,Cá bống biển kho keo,DIFFERENT,Đầu hành khác nấm mèo,52559
3557,Hành phi mua sẵn,hành lá,green onion,1,Bánh canh chả cá phiên bản lười,DIFFERENT,Hành phi khác hành lá tươi,52561
3559,ngò ôm,rau ngò rí,coriander leaves,1,Canh tôm bông so đũa,DIFFERENT,Ngò ôm khác ngò rí,52592
3563,hoa atiso,nước,water,1,Hoa Atiso Hầm Đuôi Heo,DIFFERENT,"Hoa atiso là rau/dược liệu, không phải nước",52770
3568,mỳ ăn liền,mỳ hải sản,instant noodles,1,Mỳ trộn tôm thịt sốt cà,DIFFERENT,Mỳ ăn liền khác mỳ hải sản (món),52863
3571,lá húng quế tây khô dried basil tuỳ ý,Mè (Vừng),sesame seeds,1,Cá diêu hồng sốt cà,DIFFERENT,Lá húng quế khác hoàn toàn mè,52893
3573,mẻ chén ăn cơm,cơm,cooked rice,1,Bò nhúng mẻ,DIFFERENT,Mẻ (men) khác hoàn toàn cơm,52910
3575,ức gà phi lê ka,lê,pear,1,Mì gà trộn cay cùng với bắp cải và nấm,DIFFERENT,Ức gà khác hoàn toàn quả lê,52956
3576,tép hoặc tôm,tôm thẻ loại to,shrimp,1,Nộm tép (hoặc tôm),DIFFERENT,Tép (loại nhỏ) khác tôm thẻ to,53023
3578,rau bò khai đã nhặt sạch,thịt bò,beef,1,Rau bò khai xào thịt băm,DIFFERENT,Rau bò khai khác hoàn toàn thịt bò,53036
3580,t chin su,su su,chayote,1,Ba chỉ sốt tắc (heo),DIFFERENT,Tương ớt (Chin-su) khác quả su su,53083
3583,mắmcá nhạt lên cần mắm đậm không cần,cần tây,celery,1,Cá nhâm dim chay,DIFFERENT,Nước mắm khác hoàn toàn cần tây,53106
3599,nước tương maggi đậm đặc,nước,water,1,Mực Ống Nhỏ Nhồi Thịt Sốt Tương Dầu Hành,DIFFERENT,Nước tương Maggi khác nước lọc,53306
3601,n kèm Cá cơm rim dưa mắm trộn,cơm,cooked rice,1,CHÁO tôm khô,DIFFERENT,Cá cơm rim và cơm trắng là khác nhau,53328
3604,mỡ heo nước dầu ăn,dầu ăn,Vegetable Oil,1,CUA đồng kho mặn,DIFFERENT,Mỡ heo và dầu ăn là hai loại chất béo khác,53379
3605,trà túi lọc,trà xanh,green tea,1,Cá TRẮM kho dưa cải,DIFFERENT,"Trà túi lọc thường là hồng trà, khác trà xanh",53386
3609,noodle,xúp mì,noodle soup,1,Lẩu thịt rau củ,DIFFERENT,"Noodle là mì sợi, xúp mì là món nước",53473
3611,dầu hạt lanh,đậu,beans,1,"Salad Rau Diếp Xoăn, Bắp Cải Tím & Ức Gà Áp Chảo",DIFFERENT,Dầu hạt lanh không phải là đậu,53481
3613,Rau cải mơ non,mơ,apricot,1,Lẩu bò nhúng mẻ,DIFFERENT,Rau cải mơ khác với quả mơ,53527
3615,Canh ngót rau cần nước,cần tây,celery,1,Bún chả cá viên,DIFFERENT,Cần nước và cần tây là hai loại khác nhau,53576
3616,Bánh mì giònbánh mì bơ tỏi,tỏi,garlic,1,Súp Kem Nấm Khoai Tây Thì Là,DIFFERENT,Bánh mì không phải là tỏi,53586
3621,cà ri Nị,cà tím,eggplant,1,Lòng bò xào cà ri,DIFFERENT,"Cà ri là gia vị, không phải cà tím",53645
3622,lát hoài sơn,lát,galangal,1,Đuôi Heo Hầm Sâm Ngọc Linh,DIFFERENT,"Hoài sơn là dược liệu, không phải lát cắt",53664
3623,đỗ trọng,đậu,beans,1,Đuôi Heo Hầm Sâm Ngọc Linh,DIFFERENT,"Đỗ trọng là dược liệu, không phải hạt đậu",53665
3624,lát cam thảo,cam,orange,1,Đuôi Heo Hầm Sâm Ngọc Linh,DIFFERENT,"Cam thảo là dược liệu, không phải quả cam",53666
3627,nước tương Maggi,nước,water,1,Ruốc Cá Nục,DIFFERENT,Nước tương Maggi khác với nước lọc,53757
3629,hành baro thái khúc,nấm mèo,wood ear mushroom,1,Thịt lợn luộc kiểu Hàn,DIFFERENT,Hành baro khác hoàn toàn nấm mèo,53774
3631,lá kim cuộn cơm,cơm,cooked rice,1,Kimbap cuốn rau Eatclean,DIFFERENT,"Lá kim là rong biển, không phải cơm",53787
3634,giấm táo,táo,apple,1,"Salad ổi, tôm khô sốt dâu tằm",DIFFERENT,"Giấm táo là gia vị, không phải quả táo",53910
3636,cà chua cherry cà chua thường hoặc cà chua bi,trái cherry,cherry,1,Salad tôm bóc nõn - #healthy,DIFFERENT,Cà chua cherry không phải quả cherry,53997
3637,Vị Cà phê,cà tím,eggplant,1,"Rau Câu 3 Màu (Lá Dứa, Cà Phê, Sữa Dừa)",DIFFERENT,Hương vị cà phê khác với cà tím,54020
3638,Vị Lá dứa,dứa,pineapple,1,"Rau Câu 3 Màu (Lá Dứa, Cà Phê, Sữa Dừa)",DIFFERENT,Lá dứa khác với quả dứa (thơm),54022
3640,chân gà rút xương,xương gà,chicken bones,1,"Gỏi CHÂN GÀ, CÀ PHÁO với TÔM chua",DIFFERENT,Chân gà rút xương không còn xương gà,54045
3645,ngô tách hạt,đậu,beans,1,Ức gà áp chảo rau củ,DIFFERENT,Ngô (bắp) không phải là đậu,54158
3652,hộp gr ậu hũ non,hộp nấm,canned mushrooms,1,Canh Nấm Bào Ngư Chay,DIFFERENT,Đậu hũ non khác với nấm,54336
3654,cây hành hoa mùi,nước,water,1,Phở sắn thịt băm sấu,DIFFERENT,Hành hoa và ngò không phải nước,54355
3656,Hột gà,thịt gà,chicken,1,SP.0995 - Bò Bía Mặn,DIFFERENT,"Hột gà là trứng, không phải thịt gà",54362
3670,chả cá thu cá măng,măng,bamboo shoots,1,Canh Khổ Qua Dồn Chả Cá,DIFFERENT,"Cá măng là cá, không phải măng rau",54592
3673,cá bò kg làm sạch,thịt bò,beef,1,Cá bò kho nghệ,DIFFERENT,"Cá bò là cá, không phải thịt bò",54658
3674,ngò tây,cần tây,celery,1,Canh chua chả cá rựa,DIFFERENT,Ngò tây (parsley) khác với cần tây,54719
3683,ường phèn viên nhỏ,cá viên,fish balls,1,Bún cá cam,DIFFERENT,Đường phèn không phải cá viên,55195
3684,ruốc ngon,chà bông,pork floss (Southern: chà bông / Northern: ruốc),1,Muối sả ruốc thịt ăn liền cho ngày mưa 🤤,DIFFERENT,Ruốc (mắm) khác với chà bông,55259
3688,Phần mỳ,mỳ chính,MSG,1,Mỳ Ý sốt kem nấm phiên bản dành cho em bé,DIFFERENT,Mỳ sợi khác với mỳ chính (bột ngọt),55598
3695,Phần rau ăn kèm,lá lốt,betel leaves,1,"Lẩu Kim Chi- Tôm Càng Xanh, Bò, Gà, Các Loại Nấm",DIFFERENT,Rau ăn kèm lẩu rất đa dạng,56131
3698,ậu cove,củ đậu,jicama,1,Bánh xèo rau củ,DIFFERENT,Đậu cove khác hoàn toàn củ đậu,56393
3700,t tươi,giò heo,pork hock,1,Canh Chuối Chát Nấu Giò Heo,DIFFERENT,Ớt tươi không phải là giò heo,56494
3701,Rau xanh ăn kèm,lá lốt,betel leaves,1,Mì Cay Nongshim Nấm & Thịt Trai (Vẹm Đen),DIFFERENT,Rau ăn kèm khác hoàn toàn lá lốt,56495
3704,Hành khô,hành tây,onion,1,Cháo yến mạch bí đỏ nấm,DIFFERENT,"Hành khô là hành tím, khác hành tây",56641
3706,thơm xắt mỏng,rau thơm,herbs,1,Canh chua cá bớp,DIFFERENT,"Thơm là quả dứa, không phải rau thơm",56828
3714,Ngán,thịt ngan,duck meat,1,Canh ngán rau muống,DIFFERENT,Ngán là loài nhuyễn thể khác hoàn toàn ngan,57618
3716,hành ta,hành tăm (củ nén),shallot,1,Chả Cốm Trứng (Phiên Bản Không Thịt),DIFFERENT,"Hành ta thường là hành tím, khác hành tăm",57699
3720,Rau húng lủi,húng láng,spearmint,1,Cuốn Bún Đậu Hủ Chấm Mắm Tôm,DIFFERENT,Húng lủi và húng láng là hai loại khác nhau,58070
3721,Salicorne rau ngón biển,rong biển,seaweed,1,Mì Ý Xào Tôm & Rau Ngón Biển,DIFFERENT,Rau ngón biển khác với rong biển,58134
3728,chả giò,giò,pork sausage,1,Bún thịt nướng chả giò,DIFFERENT,Chả giò (nem rán) khác với giò lụa,58457
3731,tương hột ít mặn,nước mắm,fish sauce,1,Cá bơn - halibut hấp tương hột,DIFFERENT,Tương hột khác hoàn toàn nước mắm,58606
3732,nhỏ rau húng lủi,húng láng,spearmint,1,Gỏi bưởi tai heo,DIFFERENT,Húng lủi và húng láng là hai loại khác nhau,58678
3735,Hanh timơt,hành tăm (củ nén),shallot,1,Cá lòng tong và tôm sông kho khô,DIFFERENT,Hành tím khác hoàn toàn hành tăm,59022
3739,hành baro cắt nhỏ,hành lá,green onion,1,Nấm Mỡ Kho Sa Tế,DIFFERENT,Hành baro khác hoàn toàn hành lá,59194
3743,súp lơ trắng,súp,soup,1,SP.0864 - Gà Viên Nấu Kem Nấm Súp Lơ,DIFFERENT,"Súp lơ là rau, súp là món ăn",59459
3745,xìa dầu,dầu sate,chili oil,1,Nấm Hải Sản Kho Sa Tế,DIFFERENT,Xì dầu khác hoàn toàn dầu sa tế,59574
3746,tương hàn quốc,nước mắm,fish sauce,1,Canh sườn bò Galbi Tang Hàn quốc,DIFFERENT,Tương Hàn Quốc khác hoàn toàn nước mắm,59712
3748,tương bần,nước tương,Soy sauce,1,🌱 Đậu Hủ Kho Tương Nếp Bần (Vegan),DIFFERENT,"Tương bần là tương đặc, khác nước tương",59783
3750,tương hột cay Vân Nam,tương ớt,chili sauce,1,SP.0776 - Cơm Trộn Tôm Cay,DIFFERENT,"Tương hột làm từ đậu, khác tương ớt",59859
3754,Mỳ ý gói,mì gói,instant noodles,1,Mỳ ý tôm sốt kem,DIFFERENT,Mì Ý khác hoàn toàn mì gói,60006
3757,Bông so đũa,cá chai,flathead,1,Lẩu cá tầm măng chua,DIFFERENT,"Bông so đũa là thực vật, không phải cá",60077
3760,bông kim châm khô,nấm kim châm,enoki mushroom,1,Bông Kim Châm Kho Rau Củ Chay,DIFFERENT,Bông kim châm khác hoàn toàn nấm kim châm,60167
3762,ba chỉ liền dải,ba chỉ bò,beef belly,1,Thịt kho Đông Pha,DIFFERENT,"Thịt kho Đông Pha dùng heo, không phải bò",60250
3765,Thơm chín,rau thơm,herbs,1,Mẹt thịt heo luộc cuốn rau sống,DIFFERENT,"Thơm là quả dứa, không phải rau thơm",60305
3767,ngồng su hào,su su,chayote,1,Ngồng su hào xào thịt bò,DIFFERENT,Ngồng su hào khác hoàn toàn quả su su,60404
3769,cần tây hành khô gia vị,hành tây,onion,1,"Cần tây, ớt chuông xào thịt gà",DIFFERENT,Hành khô khác hoàn toàn hành tây,60412
3770,ba chỉ chia miếng,ba chỉ bò,beef belly,1,Thịt nướng ngũ vị,DIFFERENT,"Thịt nướng ngũ vị thường dùng heo, không bò",60507
3773,Lá rong biển cuốn cơm,cơm,cooked rice,1,"Rong biển cuộn tôm, thịt",DIFFERENT,Lá rong biển khác hoàn toàn cơm,60638
3774,ngò tây trang trí,rau ngò rí,coriander leaves,1,Súp Kem Bí Đỏ Cá Hồi,DIFFERENT,Ngò tây (parsley) khác với rau ngò rí,60668
3776,dền cơm,cơm,cooked rice,1,Rau dền cơm nấu ngao,DIFFERENT,"Rau dền cơm là rau, không phải cơm",60792
3779,hành boaro,nấm mèo,wood ear mushroom,1,Phở Bắp Bò - Hương Vị Việt Tại Hà Lan,DIFFERENT,Hành boaro khác hoàn toàn nấm mèo,60865
3785,lá dứa xay nhuyễn lấy ml,dứa,pineapple,1,Bánh bò lá dứa,DIFFERENT,Lá dứa khác hoàn toàn quả dứa,61103
3786,tôm nớt nhỏ tôm nhỏ vỏ sẽ mềm nên không phải bóc vỏ,tôm thẻ loại to,shrimp,1,"Canh bầu, rau dền nấu tôm",DIFFERENT,Tôm nớt/tôm nhỏ khác tôm thẻ to,61117
3787,lá rong biển cuộn cơm,cơm,cooked rice,1,Nấm Kim Châm Cuộn Rong Biển Chiên Giòn Chay,DIFFERENT,Lá rong biển khác hoàn toàn cơm,61133
3794,rau bò khai,thịt bò,beef,1,"Rau bò khai xào tóp mỡ, tôm và bánh đa nắm Quỳnh Côi",DIFFERENT,"Rau bò khai là thực vật, không phải bò",61187
3800,màu cà phê,cà tím,eggplant,1,Rau câu mix,DIFFERENT,Màu cà phê khác hoàn toàn quả cà tím,61222
3802,nước cốt dừa dão,nước dừa,coconut water,1,Thịt bò xào lá cách,DIFFERENT,Nước cốt dừa dão khác nước dừa tươi,61249
3806,thơm bằm,rau thơm,herbs,1,Cá ngừ hấp,DIFFERENT,"Thơm bằm là dứa, không phải rau thơm",61335
3807,dầu thực vật để chiên,dầu bơ,Avocado oil,1,Nấm Kim Châm Cuộn Rong Biển Chiên Giòn Chay,DIFFERENT,Dầu thực vật khác dầu bơ,61337
3808,Dầu thực vật để chiên,dầu bơ,Avocado oil,1,Thịt Xíu Hội An,DIFFERENT,Dầu thực vật khác dầu bơ,61341
3810,Cá măng cắt khúc,măng,bamboo shoots,1,Cá măng (cá nhồng) sốt cà,DIFFERENT,"Cá măng là cá, không phải măng",61384
3812,Rau sống rau đắng húng quế diếp cá cải non tía tô hẹ rau càng cua rau muống chẽ ngò rídưa leo,cua,crab,1,Bánh Xèo Tôm Mực,DIFFERENT,Rau sống không liên quan đến cua,61443
3817,lá dứa g lá dứa,dứa,pineapple,1,Bánh da lợn vân thủy,DIFFERENT,Lá dứa khác quả dứa,61502
3818,cà chua cherry đủ màu,trái cherry,cherry,1,Nấm Mỡ Xào Cà Chua Bi (Vegan),DIFFERENT,Cà chua cherry không phải trái cherry,61521
3820,mắm cá rò,nước mắm,fish sauce,1,Trứng Luộc Mắm Cá Rò,DIFFERENT,Mắm cá rò là mắm nguyên con,61564
3826,Cà rốt ngâm chua ngọt,cà chua,tomato,1,Bánh Mì Chay Kẹp Rau Củ Đơn Giản,DIFFERENT,Cà rốt khác cà chua,61622
3831,húng chanh rau tần dầy lá,chanh,lime,1,Canh CÁ nấu khế & húng chanh,DIFFERENT,"Húng chanh là rau, không phải chanh",61674
3833,Lá mơ lông,mơ,apricot,1,Lá mơ lông cuốn đậu hũ,DIFFERENT,Lá mơ lông khác quả mơ,61797
3841,mắm Belacan,nước mắm,fish sauce,1,Đậu Đũa Xào Sa Tế Tôm và Mắm Belacan Malaysia,DIFFERENT,Mắm Belacan là mắm tôm/ruốc,61994
3842,cá cơm,cơm,cooked rice,1,"Cá cơm, lạc đỏ rang mắm tỏi",DIFFERENT,Cá cơm không phải cơm,62012
3844,tôm nõn rim,ram tôm,shrimp rolls,1,Canh rau muống tôm nõn,DIFFERENT,Tôm nõn rim khác chả ram tôm,62064
3845,ức cá dứa nắng ức cá basa,dứa,pineapple,1,Ức Cá Dứa Kho Tiêu,DIFFERENT,Cá dứa khác quả dứa,62075
3846,vừng rang,đậu phộng,peanut,1,"Cá cơm, lạc đỏ rang mắm tỏi",DIFFERENT,Vừng rang khác đậu phộng,62141
