pattern_id,raw_name,wrong_name,wrong_en,correct_name,confidence,note,row_count,dish_examples,status,source_file,row_ids
1,nước tương,nước,water,Nước tương,high,,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ | Filet Cá Ba Sa Kho Xoài Sấy Dẻo,HAS_FIX,1 copy 41.json,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
3070,Tôm cá ngừ mực nghêu tuỳ ý,tôm thẻ loại to,shrimp,Hải sản,high,"Tôm, cá ngừ, mực, nghêu",1,Seafood pizza,HAS_FIX,1 copy 36.json,45603
3071,lá cải kale,cải xoăn,kale,Cải kale,high,,1,Muffin tôm cải kale,HAS_FIX,1 copy 36.json,45638
3072,Cá lóc cả thảo tím,cá lóc,snakehead fish,"Cá lóc, cải thảo tím",high,Lỗi chính tả 'cả',1,Cá hấp cuốn bánh tráng (Cải thảo tím),HAS_FIX,1 copy 36.json,45640
3073,Nước tương hành lá,hành lá,green onion,"Nước tương, hành lá",high,,1,Món cho bé : Đậu hũ trứng sốt thịt,HAS_FIX,1 copy 36.json,45645
3074,Hành lá hành tím khô,hành lá,green onion,"Hành lá, hành tím",high,,1,XÔI đậu phộng - thịt băm,HAS_FIX,1 copy 36.json,45666
3075,Hành tỏi bằm nước tương,tỏi,garlic,"Hành tỏi băm, nước tương",high,,1,Nấm bạch tuyết xào nước tương,HAS_FIX,1 copy 36.json,45674
3076,Lá móc mật,thảo mộc,herbs,Lá mắc mật,high,,1,Thịt nướng lá móc mật,HAS_FIX,1 copy 36.json,45676
3077,bí non,bí đỏ,pumpkin,Bí ngòi non,high,,1,"Bí non, ớt chuông xào tim heo",HAS_FIX,1 copy 36.json,45678
3078,Mì Udon dẹp sợi bánh canh VN là ngon nhất ạ,bánh mì,bread,Sợi bánh canh (hoặc Mì Udon),high,,1,Bánh Canh Hẹ Cá Thu,HAS_FIX,1 copy 36.json,45687
3079,lá ngải thơm tươi hoặc khô estragon,lá,leaves,Lá ngải thơm (Estragon),high,,1,Nấm Mỡ To Nhồi Thịt Băm Lá Ngải Thơm (Estragon),HAS_FIX,1 copy 36.json,45702
3080,Rau muống thì là giá đỗ hoa chuối rau mùi,hoa chuối,banana blossom,Rau sống ăn lẩu,high,,1,Lẩu cá,HAS_FIX,1 copy 36.json,45716
3081,Nấm rơm gr cà rốt,cà rốt,carrot,"Nấm rơm, cà rốt",high,,1,Cháo nghệ rau củ (Emmy 10m+),HAS_FIX,1 copy 36.json,45719
3082,Dầu ăn em bé bộ nghệ củ hành tím,hành tím,shallot,"Dầu ăn, bột nghệ, hành tím",high,,1,Cháo nghệ rau củ (Emmy 10m+),HAS_FIX,1 copy 36.json,45720
3083,Sa tế gia vị,gia vị,seasoning,"Sa tế, gia vị",high,,1,"Mực xào ớt chuông, bông cải 🥦",HAS_FIX,1 copy 36.json,45726
3084,gia vị gà,gia vị,seasoning,Gia vị gà,high,,1,Gà Tiềm Nấm 🍄 🍗,HAS_FIX,1 copy 36.json,45736
3085,Lá ngò thơm,lá,leaves,Lá ngò,high,,1,Gà Tiềm Nấm 🍄 🍗,HAS_FIX,1 copy 36.json,45737
3086,Mỳ nui hoặc mỳ Barila số,nui,pasta,Mì Ý hoặc nui,high,,1,Mỳ Ý sốt kem nấm phiên bản dành cho em bé,HAS_FIX,1 copy 36.json,45743
3087,Giò heo gân,thịt heo,pork,"Giò heo, gân heo",high,,1,Bún bò giò nạm,HAS_FIX,1 copy 36.json,45744
3088,Gừng hành khô,gừng,ginger,"Gừng, hành khô",high,,1,Canh Rau Cải Cay Nấu Thịt Bằm,HAS_FIX,1 copy 36.json,45760
3089,Sả Tỏi,tỏi,garlic,"Sả, tỏi",high,,1,Mì Spaghetti thịt bò,HAS_FIX,1 copy 36.json,45781
3090,Mì mình xài mì nghệ cọng to,củ nghệ,turmeric root,Mì nghệ,high,Mì có pha bột nghệ,1,Mì Nghệ Xào Thịt Trai (Vẹm Đen),HAS_FIX,1 copy 36.json,45790
3091,Thịt bò,thịt bò,beef,Bột yến mạch,low,Dùng làm bánh bò healthy,1,Bánh bò yến mạch,HAS_FIX,1 copy 36.json,45798
3092,chanh to,chanh,lime,Chanh vàng,high,Chanh to thường là chanh vàng,1,Eatclean/ Salad Cá Ngừ,HAS_FIX,1 copy 36.json,45836
3093,thanh cua cắt nhỏ,cua,crab,Thanh cua,high,,1,Salad Lựu Rau Mầm,HAS_FIX,1 copy 36.json,45840
3094,Phần nhân thịt gà ruốc nấm,ruốc nấm,mushroom floss,"Thịt gà, ruốc nấm",high,,1,Bánh bao nhân thịt gà ruốc nấm healthy,HAS_FIX,1 copy 36.json,45858
3095,Italian seasoning,gia vị,seasoning,Gia vị Ý,high,Italian seasoning,1,Thịt Ram Siêu Nhanh Cho Ngày Bận Rộn,HAS_FIX,1 copy 36.json,45862
3096,gia vị gà tiềm,gia vị,seasoning,Gia vị gà tiềm,high,,1,Lẩu gà tiềm nấu nấm,HAS_FIX,1 copy 36.json,45868
3097,Mì soba,mì,noodles,Mì Soba,high,,1,Mì Soba Súp Dashi Thịt Heo Nấm Đông Cô,HAS_FIX,1 copy 36.json,45876
3098,Dầu ăn dầu mè thơm,Mè (Vừng),sesame seeds,Dầu mè,high,,1,Mì Soba Súp Dashi Thịt Heo Nấm Đông Cô,HAS_FIX,1 copy 36.json,45883
3099,topping ớt chuông nấm dứa hành tây,topping,topping,Topping rau củ,high,"Ớt chuông, nấm, dứa, hành",1,Pizza bò băm dứa,HAS_FIX,1 copy 36.json,45894
3100,Tôm Cay,tôm thẻ loại to,shrimp,Tôm,high,Tôm nấu vị cay,1,Mì Ý Tôm Cay - Spicy Prawns Aglio e Olio Tagliolini,HAS_FIX,1 copy 36.json,45895
3101,Mì với Tỏi Dầu Olive Aglio e Olio Pasta,nui,pasta,mì Ý,high,Pasta ở đây là mì Ý dạng sợi Tagliolini,1,Mì Ý Tôm Cay - Spicy Prawns Aglio e Olio Tagliolini,HAS_FIX,1 copy 27.json,45900
3102,Hành Tây cà rốt khoai tây,cà rốt,carrot,"hành tây, cà rốt và khoai tây",high,,1,Bò sốt vang,HAS_FIX,1 copy 27.json,45917
3103,Rễ mùi rau thơm hành khô hành lá ớt gia vị,hành lá,green onion,hỗn hợp rau thơm và gia vị,high,,1,Bánh canh giò heo,HAS_FIX,1 copy 27.json,45932
3104,ế bánh pizza không men mỏng giòn,bánh pizza,pizza,đế bánh pizza,high,,1,Pizza Đế Mỏng Giòn Nhân Cá Hồi Xông Khói,HAS_FIX,1 copy 27.json,45945
3105,cream cheese,phô mai,cheese,phô mai kem,high,Cream cheese là phô mai kem,1,Pizza Đế Mỏng Giòn Nhân Cá Hồi Xông Khói,HAS_FIX,1 copy 27.json,45950
3106,chả quết,chả,sausage,giò sống,high,Chả quết thường chỉ giò sống để cuộn,1,Bò cuốn lá lốt,HAS_FIX,1 copy 27.json,45958
3107,Topping ớt tươi xắt hành lá và tỏi phi,topping,topping,"ớt, hành lá và tỏi phi",high,,1,Hủ Tiếu Xương Bò-Tôm,HAS_FIX,1 copy 27.json,45972
3108,Gia vị cari bột dầu,Bột (chung),flour,gia vị cà ri,high,,1,Bún cà ri hải sản 🦐🦑,HAS_FIX,1 copy 27.json,45976
3109,tôm loại vừa,tôm thẻ loại to,shrimp,tôm,high,,1,Tôm rim trứng,HAS_FIX,1 copy 27.json,45987
3110,Lá persil khô,lá,leaves,ngò tây khô,high,Persil là ngò tây (parsley),1,Bí Đỏ Nhồi Thịt Chiên,HAS_FIX,1 copy 27.json,45995
3111,mc nước tương,nước,water,nước tương,high,mc là muỗng canh,1,Khô Bò Nguyên Miếng,HAS_FIX,1 copy 27.json,46000
3112,mc bột ngũ vị hương,Bột (chung),flour,bột ngũ vị hương,high,,1,Khô Bò Nguyên Miếng,HAS_FIX,1 copy 27.json,46002
3113,Tôm nhỏ đã bóc vỏ,tôm thẻ loại to,shrimp,tôm nõn,high,,1,Bắp Xào Bơ & Tôm Nhỏ,HAS_FIX,1 copy 27.json,46010
3114,tỏi trái ớt sừng,ớt,chili pepper,tỏi và ớt sừng,high,,1,Mắm Cá Thu Chưng,HAS_FIX,1 copy 27.json,46034
3115,Nhân Heo xay Kimchi cái,Thịt băm,Minced pork,thịt heo và kim chi,high,,1,2 Loại Sủi Cảo Nhật nhân Heo Xay - Pork Gyoza 2 Ways,HAS_FIX,1 copy 27.json,46044
3116,nhãn nhục,nhãn,longan,nhãn nhục,high,,1,Chè thơm rau câu nhãn nhục,HAS_FIX,1 copy 27.json,46065
3117,cà rốt bắp ngọt bí ngòi,cà rốt,carrot,"cà rốt, bắp ngọt và bí ngòi",high,,1,Cơm risotto tôm,HAS_FIX,1 copy 27.json,46084
3118,củ hành tím củ tỏi băm nhỏ,tỏi,garlic,hành tím và tỏi,high,,1,Cơm Tấm Thịt Khìa Long Xuyên,HAS_FIX,1 copy 27.json,46094
3119,Lá dứa nấu với gạo tấm,dứa,pineapple,lá dứa,high,,1,Cơm Tấm Thịt Khìa Long Xuyên,HAS_FIX,1 copy 27.json,46098
3120,Nước chấm cơm tấm,cơm,cooked rice,nước mắm chua ngọt,high,Nước chấm cơm tấm là nước mắm pha,1,Cơm Tấm Thịt Khìa Long Xuyên,HAS_FIX,1 copy 27.json,46103
3121,pecorino mozzarella,Phô mai Mozzarella,mozzarella,phô mai Pecorino và Mozzarella,high,,1,Pizza Mỏng Giòn nhân Heo Muối & Trứng Chần - Carbonara-style Flatbread Pizza,HAS_FIX,1 copy 27.json,46116
3122,nước đá nếu cần,cần tây,celery,nước đá,high,,1,Pizza Mỏng Giòn nhân Heo Muối & Trứng Chần - Carbonara-style Flatbread Pizza,HAS_FIX,1 copy 27.json,46120
3123,Tôm,chả tôm,shrimp cake,tôm,high,,1,Chả tôm rong biển,HAS_FIX,1 copy 27.json,46159
3124,Rau củ tuỳ thích,cải,mustard greens,rau củ,high,,1,Chả tôm rong biển,HAS_FIX,1 copy 27.json,46161
3125,tôm càng xanh,tôm,shrimp,tôm càng xanh,high,,1,Tôm càng xanh hấp nước dừa,HAS_FIX,1 copy 27.json,46187
3126,sữa đặc đặc,sữa,milk,sữa đặc,high,,1,Tôm càng xanh hấp nước dừa,HAS_FIX,1 copy 27.json,46190
3127,tỏi củ hành tím cọng hành lá,hành lá,green onion,"tỏi, hành tím và hành lá",high,,1,Cá bống kho,HAS_FIX,1 copy 27.json,46203
3128,Tóp mỡ hành tỏi,tỏi,garlic,"tóp mỡ, hành và tỏi",high,,1,Thịt bò tóp mỡ Súp lơ,HAS_FIX,1 copy 27.json,46209
3129,Dưa chuột baby,dưa,pickles,dưa chuột baby,high,,1,Rau Củ Khai Vị Yêu Thích 🤩,HAS_FIX,1 copy 27.json,46221
3130,ngũ vị hương bột ớt HQ,ngũ vị hương bột ớt Hàn Quốc,five spice,ngũ vị hương và bột ớt Hàn Quốc,high,,1,Thịt heo nướng da giòn,HAS_FIX,1 copy 27.json,46227
3131,dầu hào nước tương,nước,water,dầu hào và nước tương,high,,1,Thịt heo nướng da giòn,HAS_FIX,1 copy 27.json,46228
3132,cá thầy tu,cá mặt quỷ,stonefish,cá thầy tu,high,,1,Cá Thầy Tu (Monkfish) Nướng Thịt Xông Khói,HAS_FIX,1 copy 27.json,46242
3133,Cần Parley,cần tây,celery,ngò tây,high,Parley là lỗi chính tả của Parsley,1,Cá Thầy Tu (Monkfish) Nướng Thịt Xông Khói,HAS_FIX,1 copy 27.json,46246
3134,tóp mỡ heo,thịt heo,pork,tóp mỡ,high,,1,Bún cua thối đặc sản Pleiku (gia lai),HAS_FIX,1 copy 27.json,46269
3135,rau và cà chua,cà chua,tomato,rau và cà chua,high,,1,Cá hấp gừng kèm salad không dầu,HAS_FIX,1 copy 27.json,46319
3136,sốt Teriyaki hữu cơ,sốt,sauce,sốt Teriyaki,high,,1,Ếch Sốt Teriyaki (Bé 12m+),HAS_FIX,1 copy 27.json,46341
3137,sốt XO,sốt,sauce,sốt XO,high,,1,Drunken fish and condiments (chú thích ở dưới nha),HAS_FIX,1 copy 27.json,46351
3138,rượu Thiệu Hưng rượu nếp,gạo nếp,glutinous rice,rượu Thiệu Hưng và rượu nếp,high,,1,Drunken fish and condiments (chú thích ở dưới nha),HAS_FIX,1 copy 27.json,46352
3139,hẹ củ hành tây,hành tây,onion,hẹ và hành tây,high,,1,Salmon cake - bánh cá hồi 🤔,HAS_FIX,1 copy 27.json,46382
3140,Thịt nướng,heo quay,roast pork,thịt nướng,high,,1,Bánh bao kẹp thịt,HAS_FIX,1 copy 27.json,46388
3141,sốt ướp thịt,sốt,sauce,sốt ướp thịt,high,,1,Heo quay da giòn,HAS_FIX,1 copy 27.json,46398
3142,mơ pheomơ mâm xôi,mơ,apricot,mơ và mâm xôi,high,,1,Dồi heo luộc,HAS_FIX,1 copy 27.json,46410
3143,lươi heo,thịt heo,pork,lưỡi heo,high,,1,Dồi heo luộc,HAS_FIX,1 copy 27.json,46411
3144,Rau ômhanh lángo gai rau răm rau thơm quê,rau răm,vietnamese coriander,rau thơm tổng hợp,high,,1,Dồi heo luộc,HAS_FIX,1 copy 27.json,46412
3145,tỏi hành,tỏi,garlic,tỏi và hành,high,,1,Cá hồi sốt cà chua,HAS_FIX,1 copy 27.json,46418
3146,Mỡ,mỡ heo,lard,mỡ heo,high,,1,Rau Muống Xào Tỏi 🧄,HAS_FIX,1 copy 27.json,46471
3147,sốt BBQ,sốt,sauce,sốt BBQ,high,,1,BBĐL Nấm & Bắp Cải Trộn sốt Bơ Đậu Phộng - TW Bao with Mushrooms & Coleslaw in Peanut Butter Sauce,HAS_FIX,1 copy 27.json,46481
3148,Sốt Bơ ậu Phộng dùng nhiều lần,bơ,butter,sốt bơ đậu phộng,high,,1,BBĐL Nấm & Bắp Cải Trộn sốt Bơ Đậu Phộng - TW Bao with Mushrooms & Coleslaw in Peanut Butter Sauce,HAS_FIX,1 copy 27.json,46486
3149,giấm trắng hoặc giấm táo,táo,apple,giấm,high,,1,BBĐL Nấm & Bắp Cải Trộn sốt Bơ Đậu Phộng - TW Bao with Mushrooms & Coleslaw in Peanut Butter Sauce,HAS_FIX,1 copy 27.json,46489
3150,Hành tím hành tây gừng,gừng,ginger,"hành tím, hành tây và gừng",high,,1,Thịt Heo Quay (Quay Chảo),HAS_FIX,1 copy 27.json,46497
3151,Nước cốt hành tím tỏi,tỏi,garlic,nước cốt hành tỏi,high,,1,Thịt Heo Quay (Quay Chảo),HAS_FIX,1 copy 27.json,46500
3152,Có thể ít hoặc nhiều hơn tùy loại mắm mặn nhạt khác nhau,nước mắm,fish sauce,mắm,medium,Ám chỉ các loại mắm mặn/nhạt,1,Thịt trưng mắm tép (mắm ruốc),HAS_FIX,1 copy 27.json,46520
3153,gừng cỡ ngón tay cái tep tỏi hành lá,hành lá,green onion,"gừng, tỏi và hành lá",high,,1,Tuna mapo tofu - Đậu hũ Tứ Xuyên cá ngừ,HAS_FIX,1 copy 27.json,46525
3154,nước soup bò,súp,soup,nước dùng bò,high,,1,Mì soup bò,HAS_FIX,1 copy 27.json,46546
3155,ậu phộng rang cà bể,cà tím,eggplant,đậu phộng rang,high,Lỗi gõ 'ậu' thành 'đậu',1,Gỏi Củ Cần Tây Khô Bò Đen,HAS_FIX,1 copy 27.json,46561
3156,Sốt gỏi khô bò đen,thịt bò,beef,sốt gỏi khô bò,high,,1,Gỏi Củ Cần Tây Khô Bò Đen,HAS_FIX,1 copy 27.json,46563
3157,Gừng tỏi hành,tỏi,garlic,"gừng, tỏi và hành",high,,1,Cháo Gà Hầm Đậu và Rau Củ/ Chicken Risotto Slow Cooked with Beans,HAS_FIX,1 copy 27.json,46575
3158,lạng tôm biển,tôm viên,shrimp balls,tôm biển,high,,1,"Gỏi cuốn gà, tôm",HAS_FIX,1 copy 27.json,46590
3159,Phân nhân phô mai con bo cươi miêng,phô mai,cheese,phô mai Con Bò Cười,high,,1,Bánh papparoti nhân phô mai con bò cười,HAS_FIX,1 copy 27.json,46606
3160,Mắm ruốc huế,nước mắm,fish sauce,mắm ruốc Huế,high,,1,Bún bò Huế,HAS_FIX,1 copy 27.json,46633
3161,tôm thịt xay,tôm thẻ loại to,shrimp,tôm và thịt xay,high,,1,Trứng bắc thảo bọc thịt chiên giòn,HAS_FIX,1 copy 27.json,46642
3162,phi lê cá rô phi,cá rô phi,tilapia,phi lê cá rô phi,high,,1,Scotch eggs cá hồi,HAS_FIX,1 copy 27.json,46654
3163,hẹ rau mùi tỏi,tỏi,garlic,"hẹ, rau mùi và tỏi",high,,1,Scotch eggs cá hồi,HAS_FIX,1 copy 27.json,46655
3164,hương thảo và kinh giới khô,kinh giới,vietnamese balm,hương thảo và kinh giới khô,high,,1,Cá và rau củ nướng,HAS_FIX,1 copy 27.json,46662
3165,hành tây củ cải trắng,hành tây,onion,hành tây và củ cải trắng,high,,1,Phở bò viên 🍲,HAS_FIX,1 copy 27.json,46666
3166,mắm linh,nước mắm,fish sauce,mắm cá linh,high,,1,Mắm linh chưng thịt - Mắm chưng,HAS_FIX,1 copy 27.json,46698
3167,Gia vị bò kho,thịt bò,beef,gia vị bò kho,high,,1,Bò Kho Chay - ăn kèm bánh mì,HAS_FIX,1 copy 27.json,46706
3168,lit nươc hâm xương xương ga xương heo,thịt heo,pork,nước dùng xương,high,,1,Bún cá rô chả cá,HAS_FIX,1 copy 27.json,46720
3169,Rau thi lahanh lángo rihanh tim băm nhogưng,hành tím,shallot,hỗn hợp rau nêm và hành gừng,high,,1,Bún cá rô chả cá,HAS_FIX,1 copy 27.json,46723
3170,sauce,nước mắm,fish sauce,nước sốt,high,,1,"Fish dolma, focaccia and mayo",HAS_FIX,1 copy 27.json,46734
3171,lá cải nồi,lá,leaves,lá cải nồi,medium,Cải nồi thường chỉ cải bắp hoặc cải thảo,1,Canh chua tôm,HAS_FIX,1 copy 27.json,46760
3172,mầm đậu handful of bean sprout,đậu xanh,mung beans,giá đỗ,high,Bean sprout là giá đỗ,1,Súp ức gà với các loại rau (Chicken soup with vegetables),HAS_FIX,1 copy 27.json,46780
3173,phi lê ca cơ kiêm,lê,pear,phi lê cá cờ kiếm,high,,1,"Bánh canh cá cờ, đậu hủ từ cơm nguội, bột gạo, bột năng",HAS_FIX,1 copy 27.json,46789
3174,Hanh latiêuhanh tim băm nhoơt,hành tím,shallot,"hành lá, tiêu, hành tím và ớt",high,,1,"Bánh canh cá cờ, đậu hủ từ cơm nguội, bột gạo, bột năng",HAS_FIX,1 copy 27.json,46792
3175,củ hành ớt chuông,ớt,chili pepper,hành tây và ớt chuông,high,,1,Miến xào cua phô mai,HAS_FIX,1 copy 27.json,46823
3176,mắm cá trèn,nước mắm,fish sauce,mắm cá trèn,high,,1,Mắm cá trèn chưng trứng,HAS_FIX,1 copy 27.json,46842
3177,Sốt Tỏi Thì Là Chua,tỏi,garlic,sốt tỏi thì là chua,high,Tzatziki là sốt sữa chua thì là tỏi,1,Bánh Mì Vòng Heo Xé Sốt Tỏi Thì Là Chua - Tzatziki Aioli-inspired Pulled Pork Bagel,HAS_FIX,1 copy 27.json,46851
3178,Bột hành tỏi ngũ vị hương,tỏi,garlic,gia vị phá lấu,high,,1,Khấu đuôi heo phá lấu,HAS_FIX,1 copy 27.json,46882
3179,cá trắng phi lê,cá tuyết,cod,cá phi lê,high,,1,Cá Trắng Phi Lê Kho Tiêu,HAS_FIX,1 copy 27.json,46890
3180,Hành khô hành lá nước mắmdầu hào,hành lá,green onion,hành và gia vị,high,,1,Măng nứa xào thịt bò,HAS_FIX,1 copy 27.json,46915
3181,Gia vị muốiđường,gia vị,seasoning,muối và đường,high,,1,Canh kim chi nấu tôm,HAS_FIX,1 copy 27.json,46923
3182,thịt nạc vai xay nhỏ,thịt nạc dăm,pork shoulder,thịt nạc vai xay,high,,1,Bắp cải cuộn thịt,HAS_FIX,1 copy 27.json,46929
3183,Dầu ăn hạt tiêumuốinước mắmdầu hào,dầu ăn,Vegetable Oil,hỗn hợp gia vị dầu ăn,high,,1,Bắp cải cuộn thịt,HAS_FIX,1 copy 27.json,46933
3184,Bơ tỏi,tỏi,garlic,bơ tỏi,high,,1,Cơm rang bò,HAS_FIX,1 copy 27.json,46953
3185,Tôm bóc nõn,tôm thẻ loại to,shrimp,tôm nõn,high,,1,Canh Tôm Rau Diếp Cừu,HAS_FIX,1 copy 27.json,46960
3186,Thịt băm hành tây,Thịt băm,Minced pork,thịt băm và hành tây,high,,1,Bánh canh chả cá version pha ke,HAS_FIX,1 copy 27.json,46970
3187,Trứng Ngâm Nước Tương,Trứng gà,Chicken Egg,trứng ngâm nước tương,high,,1,Mì Xào Rau với Heo Da Giòn & Trứng Ngâm Tương - Soy Sauce Egg & Crispy Pork Noodles with Veggies,HAS_FIX,1 copy 27.json,46983
3188,bột nghệ nửa thìa ngũ vị hương,Bột (chung),flour,bột nghệ và ngũ vị hương,high,,1,Gà nấu xáo miền Trung thơm từ thịt ngọt từ gà,HAS_FIX,1 copy 27.json,46997
3189,lá chanh không có cũng được,chanh,lime,lá chanh,high,,1,Thịt heo bọc sả chiên dòn,HAS_FIX,1 copy 27.json,47007
3190,bột mì ngang,Bột (chung),flour,bột mì số 8,medium,Bột mì ngang thường là bột mì đa dụng,1,Bánh mì ngọt hình cua,HAS_FIX,1 copy 27.json,47017
3191,Hành tím tỏi băm nhuyễn,tỏi,garlic,hành tím và tỏi,high,,1,Lagu bò,HAS_FIX,1 copy 27.json,47030
3192,Rau nêm ngò gai hoặc rau ngổ ngò om hành lá,hành lá,green onion,rau nêm tổng hợp,high,,1,Canh khoai sọ tôm thịt bằm,HAS_FIX,1 copy 27.json,47040
3193,Bơ Tường An,bơ,butter,bơ thực vật,high,Bơ Tường An là bơ thực vật,1,Rau củ xào bơ,HAS_FIX,1 copy 27.json,47052
3194,rượu ngũ vị hương,bột ngũ vị hương,five spice powder,rượu ngũ vị hương,high,,1,Heo quay giòn bì,HAS_FIX,1 copy 27.json,47067
3195,bột heo quay,Bột (chung),flour,gia vị heo quay,high,,1,Heo quay giòn bì,HAS_FIX,1 copy 27.json,47068
3196,Hanh lahanh tim băm nho,hành tím,shallot,hành lá và hành tím,high,,1,Mì trứng xào mực và thịt xá xíu,HAS_FIX,1 copy 27.json,47083
3197,t bột cay,Bột (chung),flour,ớt bột,high,t bột cay là ớt bột,1,Cá kho keo,HAS_FIX,1 copy 27.json,47100
3198,Phô mai Parmesan,phô mai,cheese,phô mai Parmesan,high,,1,Mì Rigatoni Bò Sốt Kem Nấm / Creamy Beef Mushroom Stroganoff Rigatoni 🇷🇺,HAS_FIX,1 copy 27.json,47132
3199,bột thì là cumin,Bột (chung),flour,bột thì là,high,Cumin là thì là,1,Nacho Heo Xé & Dứa Chua Ngọt - Pulled Pork & Caramelized Pineapple Nachos,HAS_FIX,1 copy 27.json,47157
3200,thì là hành lá rau sống các loại,hành lá,green onion,"thì là, hành lá và rau sống",high,,1,Bún cá chấm,HAS_FIX,1 copy 27.json,47170
3201,cá chim đen,cá chim,pomfret,cá chim đen,high,,1,Cá chim đen chiên,HAS_FIX,1 copy 19.json,47171
3202,Ngô ngọt rau củ gia vị thịt nguội,bắp ngọt,sweet corn,"ngô ngọt, rau củ, thịt nguội",high,,1,Yến mạch chiên rau củ,HAS_FIX,1 copy 19.json,47173
3203,Gia vị ướp,gia vị,seasoning,gia vị ướp,high,,1,Heo Quay Đắp Muối Hột,HAS_FIX,1 copy 19.json,47184
3204,bột hạt ngò,Bột (chung),flour,bột hạt ngò,high,,1,Heo Quay Đắp Muối Hột,HAS_FIX,1 copy 19.json,47187
3205,Lá nếp,gạo nếp,glutinous rice,lá dứa,high,Lá nếp thường gọi là lá dứa (Pandanus),1,Bánh bò nướng chảo nhân dừa,HAS_FIX,1 copy 19.json,47225
3206,khuôn đậu,đậu hũ,tofu,đậu hũ,high,Khuôn đậu là cách gọi đậu hũ ở miền Trung,1,Bánh quy đậu phụ + bột mỳ nướng nồi chiên k dầu,HAS_FIX,1 copy 19.json,47231
3207,Cà rôt,cà tím,eggplant,cà rốt,high,,1,Thịt heo lai nướng,HAS_FIX,1 copy 19.json,47262
3208,t hiểm ớt ngọt,ớt,chili pepper,"ớt hiểm, ớt ngọt",high,,1,Thịt Heo Ngâm Mắm,HAS_FIX,1 copy 19.json,47268
3209,Tôm càng xanh,tôm,shrimp,tôm càng xanh,high,,1,Tôm càng xanh kho nước dừa,HAS_FIX,1 copy 19.json,47271
3210,Tỏi hành tím ớt băm hành lá,hành lá,green onion,"tỏi, hành tím, ớt, hành lá",high,,1,Tôm càng xanh kho nước dừa,HAS_FIX,1 copy 19.json,47273
3211,Dầu ăn dầu hào nước tương,nước,water,"dầu ăn, dầu hào, nước tương",high,,1,Miến trộn giò lụa rau củ,HAS_FIX,1 copy 19.json,47282
3212,nước cốt dừa mình dùng loại đóng hộp,nước dừa,coconut water,nước cốt dừa,high,,1,Bánh Canh Nước Cốt Dừa Tôm Thịt Miền Tây,HAS_FIX,1 copy 19.json,47285
3213,pasta hoặc mì trứng tuỳ ý,nui,pasta,mì Ý hoặc mì trứng,high,,1,Mì Bò Stroganoff - Beef Stroganoff Pasta,HAS_FIX,1 copy 19.json,47300
3214,kem whipping heavy hoặc sữa chua Hy Lạp hoặc kem chua,kem,cream,"kem whipping, sữa chua Hy Lạp hoặc kem chua",high,,1,Mì Bò Stroganoff - Beef Stroganoff Pasta,HAS_FIX,1 copy 19.json,47307
3215,hành lá hoặc ngò tây trang trí,hành lá,green onion,"hành lá, ngò tây",high,,1,Mì Bò Stroganoff - Beef Stroganoff Pasta,HAS_FIX,1 copy 19.json,47308
3216,Bột bánh cuốn,Bột (chung),flour,bột bánh cuốn,high,,1,Bánh Cuốn Tráng Chảo Nhân Thịt Băm Nấm Mèo,HAS_FIX,1 copy 19.json,47312
3217,com tôm,tôm thẻ loại to,shrimp,tôm,high,com tôm là lỗi đánh máy của con tôm,1,Súp tôm các loại củ,HAS_FIX,1 copy 19.json,47353
