pattern_id,raw_name,wrong_name,wrong_en,row_count,dish_examples,verdict,reason,row_ids
5,hành,hành lá,green onion,79,Thịt bắp giò (đùi heo) nấu giả cầy | Cá chim kho cà chua,SAME,Hành trong món giả cầy thường là hành lá,"6627,8288,8636,8653,8863,9844,10335,10359,10729,10933,10991,11225,12828,12920,13056,13720,13941,14095,14415,15035,15756,16187,16770,17435,17437,17513,19176,19303,19454,21991,22361,22567,26700,27213,28783,29007,30193,31146,31232,32175,32799,33218,33331,33452,33512,33799,33804,34446,34650,34656,35225,35317,35789,36012,36202,36405,36836,36941,37297,37433,38118,38381,38468,38687,39060,39248,39488,40098,41334,42191,42376,43095,45343,45826,46073,46157,46173,46394,48053"
3749,Nước tương dằm ớt,ớt,chili pepper,1,Ếch Xào Rau Cần Nước,SAME,Chuỗi văn bản có chứa thành phần ớt,59855
3751,dạ dày heo,thịt heo,pork,1,Dạ dày heo và lòng heo luộc,SAME,Dạ dày heo là một phần của heo,59875
3752,rau tập tàng,rau sống,fresh herbs,1,Canh Rau Tập Tàng Nấu Cua,SAME,Rau tập tàng thường dùng ăn sống/nấu canh,59930
3753,khấu đuôi heo,thịt heo,pork,1,SP.0867 - Đuôi Heo Tiềm Măng Trúc,SAME,Khấu đuôi heo là một phần của heo,59937
3755,Tàu hủ trắng,hộp đậu trắng,canned white beans,1,Cá lóc muối sả (món chay),SAME,Tàu hủ trắng chính là đậu trắng,60007
3756,sốt cà,sốt,sauce,1,Phi lê cá diêu hồng sốt cà chua,SAME,Sốt cà là một loại sốt,60047
3758,Tỏi gừng dầu hào gia vị,tỏi,garlic,1,Đậu rồng xào thịt bò,SAME,Chuỗi văn bản có chứa thành phần tỏi,60101
3759,Dầu phụng,dầu ăn,Vegetable Oil,1,Mì Quảng tôm bò,SAME,Dầu phụng là một loại dầu ăn,60165
3761,Sụn xương bò,thịt bò,beef,1,Mì gói sụn bò,SAME,Sụn xương bò lấy từ bò,60184
3763,lá súp lơ trắng,bông cải trắng,cauliflower,1,🌱 Canh Nấm Mỡ Cà Rốt & Lá Súp Lơ Trắng,SAME,Lá súp lơ trắng thuộc cây bông cải trắng,60285
3764,ngô non,bắp ngọt,sweet corn,1,Nấm ngọc tẩm xào thịt gà,SAME,Ngô non và bắp ngọt là tương đồng,60303
3766,Dâu haohat nêmtoihanh tím,gia vị,seasoning,1,Hoa thiên lý xào thịt bò tơ,SAME,Các thành phần này thuộc nhóm gia vị,60358
3768,Gia vị gừng tỏi,tỏi,garlic,1,Ngồng su hào xào thịt bò,SAME,Chuỗi văn bản có chứa thành phần tỏi,60405
3771,bắp vàng,bắp ngọt,sweet corn,1,TÀU HỦ KY cuốn tôm thịt chiên,SAME,Bắp vàng chính là bắp ngọt,60570
3772,hành phi đậu phộng rang,đậu phộng,peanut,1,"Thịt bò bóp thấu với hành tây, dưa leo",SAME,Chuỗi văn bản có chứa thành phần đậu phộng,60598
3775,bắp bao tử,bắp ngọt,sweet corn,1,Bắp bao tử xào nấm kim châm,SAME,Bắp bao tử tương đương bắp ngọt nhỏ,60672
3777,bắp non ngô bao tử,bắp ngọt,sweet corn,1,VỊT tiềm nấm hương & bắp non,SAME,Bắp non/ngô bao tử thuộc nhóm bắp,60840
3778,Dầu mè loại thơm,Mè (Vừng),sesame seeds,1,Cháo nấm tảo xoắn,SAME,Dầu mè chiết xuất từ mè (vừng),60854
3780,bánh kaiser,bánh,cake,1,"Bánh Kaiser Với Thịt Bò Viên, Trứng, Phô Mai Và Cà Chua",SAME,Bánh kaiser thuộc nhóm bánh,60921
3781,chuôi chát,chuối,banana,1,Cá Chốt Om Măng Chua Khế Chuối Chát,SAME,Chuối chát là một loại chuối,61027
3782,phê bột cà ri,Bột (chung),flour,1,Cá Róc Chiên Cà Ri,SAME,Bột cà ri thuộc nhóm bột,61041
3783,Tỏi gừng ớt sừng đầu hành lá,hành lá,green onion,1,SP.0912 - Ba Rọi Heo Hồng Xíu,SAME,Chuỗi văn bản có chứa thành phần hành lá,61056
3784,Hanh latoi băm nươc mămđươngdâu ăntiêu,gia vị,seasoning,1,Cá nục chuối chiên xốt cà chua,SAME,Các thành phần này thuộc nhóm gia vị,61065
3788,gia vị lẩu thái,gia vị,seasoning,1,Bún thái hải sản,SAME,Gia vị lẩu thái thuộc nhóm gia vị,61142
3789,nước luộc ngô,nước,water,1,Bún thái hải sản,SAME,Nước luộc ngô là một loại nước,61143
3790,tôm bồ hóc,Tôm muối,Salted shrimp,1,Tôm bồ hóc rim để dành,SAME,Tôm bồ hóc là một loại tôm muối,61144
3791,Húng lủi húng quế rau mùi vừng rang gia vị,rau mùi,coriander leaves,1,"Gỏi bò cà pháo, lạp xưởng",SAME,Chuỗi văn bản có chứa thành phần rau mùi,61156
3792,lá xà lách Romaine,lá,leaves,1,Bún Trộn Bò Ủ Áp Chảo & Xà Lách Romaine,SAME,Lá xà lách là một loại lá,61158
3793,lá xà lách romaine,lá,leaves,1,Salad Cải Diếp Cà Rốt Thanh Cua Sốt Caesar,SAME,Lá xà lách là một loại lá,61168
3795,Hành củ gia vị,Hành,Scallion,1,"Rau bò khai xào tóp mỡ, tôm và bánh đa nắm Quỳnh Côi",SAME,Hành củ thuộc nhóm hành,61189
3796,Hành khô dầu hào gia vị,gia vị,seasoning,1,Cải thìa xào nấm hương tươi,SAME,Hành và dầu hào thuộc nhóm gia vị,61194
3797,sốt trộn gỏi,sốt,sauce,1,Cá ông cụ chiên sốt chua ngọt,SAME,Sốt trộn gỏi là một loại sốt,61196
3798,Lá húng quế ngò gai ngỗ hành lá,hành lá,green onion,1,Cá Thu Nấu Bông Me,SAME,Chuỗi văn bản có chứa thành phần hành lá,61202
3799,cà rốt thơm gia vị,cà rốt,carrot,1,Gỏi rau má chay,SAME,Chuỗi văn bản có chứa thành phần cà rốt,61218
3801,lá hẹ lớn,lá,leaves,1,"Canh hẹ nấu mọc thịt, đậu và nấm rơm",SAME,Lá hẹ là một loại lá,61226
3803,nạc cà chua xay,cà chua,tomato,1,"Đùi Vịt Sốt Cà Chua, Nấm Mỡ & Olive Xanh",SAME,Nạc cà chua xay là cà chua,61296
3804,bột cumin bột hạt thì là,Bột (chung),flour,1,"Đùi Vịt Sốt Cà Chua, Nấm Mỡ & Olive Xanh",SAME,Bột cumin là một loại bột,61299
3805,Gừng tỏi hành lá rau mùi gia vị,hành lá,green onion,1,"Thịt bò, vó bò xào bắp cải",SAME,Trong hỗn hợp có hành lá,61321
3809,bánh canh khô bạn có thể dùng bánh canh tươi nhen,bánh,cake,1,"Bánh canh nấm, đậu và rong biển",SAME,Bánh canh là một loại bánh,61382
3811,chả bì ớt xiêm xanh,ớt,chili pepper,1,Lẩu Riêu Cua Đồng Bắp Bò Ngày Quốc Khánh 2/9,SAME,Chả bì ớt xiêm chứa ớt,61409
3813,Nấm ớt chuông Tảo chile,ớt,chili pepper,1,Tảo Chile xào nấm và ớt chuông,SAME,Ớt chuông là một loại ớt,61454
3814,rau thơm các loại Tía tô Kinh giới Húng lủi Húng quế Ngò gai,kinh giới,vietnamese balm,1,Bún Đậu Thịt Luộc Mắm Tôm,SAME,Trong các loại rau có kinh giới,61465
3815,Hanh lahanh timtoitiêu,gia vị,seasoning,1,Canh tôm và mộc nấu khổ qua,SAME,Hành tỏi tiêu là gia vị,61489
3816,ngọt tuỳ sở thích,đường,sugar,1,Nui Nấu Tôm Thịt,SAME,Chất tạo ngọt thường là đường,61496
3819,tôm đã lột vỏ bỏ đầu đuôi,tôm thẻ loại to,shrimp,1,Mì GÓI xào giòn với tôm-mực,SAME,Tôm lột vỏ là tôm thẻ to,61530
3821,tôm nõn đã bóc vỏ,tôm thẻ loại to,shrimp,1,Mì Gói Nấu Tôm Nõn & Cải Xoăn Kale,SAME,Tôm nõn là tôm thẻ to,61573
3822,lá bắp cải và đậu cove,đậu que,green beans,1,Soup rau củ chay,SAME,Đậu cove là đậu que,61583
3823,súp lơ xanh gram,bông cải,broccoli,1,Súp lơ xanh xào thịt bò,SAME,Súp lơ xanh là bông cải,61596
3824,tương ớt xí muội ăn kèm,ớt,chili pepper,1,Thịt nhồi chuối xanh,SAME,Tương ớt xí muội chứa ớt,61617
3825,lá rau diếp,lá,leaves,1,Bánh Mì Chay Kẹp Rau Củ Đơn Giản,SAME,Lá rau diếp là một loại lá,61619
3827,Rau củ nhà còn bông cải trắng xanh cà rốt,bông cải,broccoli,1,Bento box 14: cơm nắm gochujang + trứng cuộn + thịt bò xào + rau củ,SAME,Bông cải là nguyên liệu trong rau củ,61638
3828,hành tây vài nhánh hành lá,hành lá,green onion,1,Lươn đồng xào rau ngổ,SAME,Trong hỗn hợp có hành lá,61647
3829,bột báng,Bột (chung),flour,1,Chè xoài bột báng thạch rau câu,SAME,Bột báng là một loại bột,61656
3830,vó bò,thịt bò,beef,1,"Nấm ngọc châm, cà rốt xào thịt bò và vó bò",SAME,Vó bò là một phần thịt bò,61663
3832,ậu hũ nấm mèo hoặc đậu hũ trắng bình thường,nấm mèo,wood ear mushroom,1,Lá mơ lông cuốn đậu hũ,SAME,Có chứa nấm mèo,61796
3834,thịt ngựa bạch thái mỏng,Thịt ngựa,Horse Meat,1,Thịt ngựa bạch nhúng mẻ,SAME,Thịt ngựa bạch là thịt ngựa,61818
3835,Rau nêm om ngò gai,rau om,rice paddy herb,1,"Canh chua tôm, đầu mực",SAME,Rau om là rau nêm,61862
3836,rau Húng lủi,húng láng,spearmint,1,Gỏi Bưởi Hồng Cơm Dừa Tôm Thịt,SAME,Húng lủi và húng láng tương đồng,61919
3837,lá xà lách tuỳ sở thích,lá,leaves,1,Sandwich tôm,SAME,Lá xà lách là một loại lá,61928
3838,bột chiên khô rau củ tùy ý đậu bắp carrot khoai,cà rốt,carrot,1,"Còi sò điệp lăn bột, rau củ ngũ sắc sốt xì dầu cho bé",SAME,Có chứa carrot (cà rốt),61966
3839,nạc xay có mỡ,mỡ,lard,1,Chả cốm xanh làm với chả cá thác lác,SAME,Nạc xay có mỡ chứa mỡ,61976
3840,Tỏi băm gia vị hành lá mùi tàu,hành lá,green onion,1,"Khoai tây, bí ngô xào thịt bò",SAME,Trong hỗn hợp có hành lá,61987
3843,Sốt ướp sườn,sốt,sauce,1,Sườn Heo Nướng Tảng,SAME,Sốt ướp sườn là một loại sốt,62025
3847,ớt chuông đỏ vàng,ớt,chili pepper,1,📣 Thịt bò xào húng quế kiểu Thái 🥩🫑🧅🌿,SAME,Ớt chuông là một loại ớt,62219
3849,xúc xích heo,thịt heo,pork,1,Mì tobokki phomai xúc xích heo,SAME,Xúc xích heo làm từ thịt heo,62306
3850,cá lóc chỉ lấy phần xương,cá lóc,snakehead fish,1,Canh ngót rau cần nước,SAME,Xương cá lóc từ cá lóc,62326
3851,tương đen của trung dark soy sauce,sốt,sauce,1,Thịt kho với giò,SAME,Hắc xì dầu (tương đen) là sốt,62337
3852,bắp bò,thịt bò,beef,1,Bắp bò luộc kiểu Hàn 사태수육,SAME,Bắp bò là thịt bò,62358
3853,đuôi bò,thịt bò,beef,1,"Phở đuôi bò, gà",SAME,Đuôi bò là thịt bò,62443
3854,Rau sông xà lachhung luihung quêdiêp cá,rau sống,fresh herbs,1,Phở Cuốn Thịt Heo,SAME,Hỗn hợp rau là rau sống,62455
3855,Hat nêm muôi,gia vị,seasoning,1,Mì Udon Gà Và Nấm Đông Cô,SAME,Hạt nêm muối là gia vị,62466
3857,thịt ba chỉ bò Mỹ,Thịt ba chỉ,pork belly,1,Bò cuộn nấm kim châm nướng BBQ,SAME,Ba chỉ bò là thịt ba chỉ,62489
3858,Gừng hành tỏi khô ớt khô gia vị,gia vị,seasoning,1,"Cá rô phi nấu nấm, cải xoong",SAME,Gia vị là gia vị,62497
3860,Tắc ớt xả,ớt,chili pepper,1,Tai heo trộn rong sụn sốt thái,SAME,Trong hỗn hợp có ớt,62555
3861,Cá không da,lườn cá,fish fillet,1,Chả cá,SAME,Cá không da có thể là lườn,62563
3862,là băm,thì là,dill,1,Chả cá,SAME,Là băm viết tắt của thì là,62568
3868,mini brie cheese,phô mai,cheese,1,Xoài cuộn đùi heo muối 🇪🇸,SAME,Brie cheese là phô mai,62642
3870,đọt lá chùm ruột non,lá,leaves,1,Lá Chùm Ruột Xào Thịt,SAME,Lá chùm ruột là một loại lá,62723
3871,bánh sandwich,sandwich,sandwich,1,Súp kem thịt gà khoai sọ + sandwich 🍞,SAME,Bánh sandwich là sandwich,62744
3873,Bọt chiên xù,vụn bánh mì,breadcrumbs,1,Thịt nạc dăm heo chiên xù kiểu Nhật,SAME,Bột chiên xù là vụn bánh mì,62819
3874,bột hạt mùi,Bột (chung),flour,1,Cá hồi muối,SAME,Bột hạt mùi là một loại bột,62849
3875,Rau xanh tuỳ sở thích,rau sống,fresh herbs,1,Mì udon hầm rau củ Eatclean,SAME,Rau xanh dùng làm rau sống,62864
3878,rong rau câu xu xoa,rong biển,seaweed,1,Thạch rau câu (xu xoa),SAME,Rong xu xoa là một loại rong biển,62946
3880,sữa hạt yến mạch,sữa,milk,1,Rau câu sữa hạt,SAME,Sữa yến mạch là một loại sữa,62997
3881,cá thu máu cá ngừ khoảng kg,cá ngừ,tuna,1,Cá ngừ kho dứa (thơm),SAME,Trong hỗn hợp có cá ngừ,63027
3884,mứt dâu tằm,mứt,fruit preserve,1,SP.0932 - Cá Hồi Áp Chảo Sốt Dâu Tằm & Salad Giấm Mè,SAME,Mứt dâu tằm là một loại mứt,63115
3885,nước bột bắp,Bột (chung),flour,1,SP.0932 - Cá Hồi Áp Chảo Sốt Dâu Tằm & Salad Giấm Mè,SAME,Nước bột bắp là một loại bột,63122
3886,mì udon,mì,noodles,1,"Mì udon nấu cà chua, ớt chuông, nấm kim châm",SAME,Mì udon là một loại mì,63131
3887,Hành tía tô lá lốt,hành lá,green onion,1,Đầu cá lăng nấu thịt chuối đậu,SAME,Hành là hành lá,63138
3888,Riềng xay mẻ bột nghệ mắm tôm gia vị,Bột (chung),flour,1,Đầu cá lăng nấu thịt chuối đậu,SAME,Bột nghệ là một loại bột,63139
3889,sốt nấm hương,sốt,sauce,1,Mì Trứng Trộn Sốt Nấm Hương,SAME,Sốt nấm hương là một loại sốt,63144
3890,tim gan cật heo,thịt heo,pork,1,Mì Trứng Trộn Sốt Nấm Hương,SAME,Tim gan cật heo thuộc thịt heo,63146
3891,rau mùi ngò gai rau răm rau thơm,rau răm,vietnamese coriander,1,Gỏi Sứa Trộn Dưa Rau Muống,SAME,Trong hỗn hợp có rau răm,63150
3892,ớt chuông xanh vàng đỏ,ớt,chili pepper,1,Thịt Heo Rừng Xào Cải Chua Ớt Chuông,SAME,Ớt chuông là một loại ớt,63157
3893,sốt lẩu chua hải sản,sốt,sauce,1,Lẩu cá diêu hồng chua cay dịp 30.4,SAME,Sốt lẩu là một loại sốt,63163
3894,Xôi chè tráng miệng,xôi,sticky rice,1,Lẩu cá diêu hồng chua cay dịp 30.4,SAME,Xôi chè chứa xôi,63171
3895,sách bò đã làm sạch,thịt bò,beef,1,Sách bò xào dứa,SAME,Sách bò thuộc bộ phận bò,63178
3899,thịt heo bò băm,thịt bò,beef,1,Thịt Băm Sốt Đậu Hủ Non Cà Chua,SAME,Thịt bò băm là thịt bò,63341
3901,Canh chua cá ngần,Cá ngần,Noodlefish,1,Bánh đa cá ngần + chả cá ngần,SAME,Canh cá ngần nguyên liệu chính là cá ngần,63372
3902,Gia vị dầu hào tương ớt,ớt,chili pepper,1,SP.0985 - Cơm Xốt Cà Chua Thịt Băm,SAME,Tương ớt có thành phần chính là ớt,63511
3903,lá cà ri tươi,lá,leaves,1,Canh Chua Gà Rau Củ Malaysia,SAME,Lá cà ri là một loại lá,63546
3904,nước hầm xương và xương heo,thịt heo,pork,1,Canh rong biển nấu nấm,SAME,Xương heo thuộc bộ phận của con heo,63561
3905,rong biển trộn cơm,cơm,cooked rice,1,Cơm Trộn Rong Biển Cá Hồi Áp Chảo Cho Bé,SAME,Rong biển trộn cơm dùng để ăn với cơm,63567
3906,Chà bông nấm hoặc chân nấm,chân nấm,mushroom stem,1,Chà bông nấm rong biển,SAME,Chân nấm là một phần của nấm,63601
3907,sốt Terayaki,sốt,sauce,1,Măng tây cuốn thịt,SAME,Sốt Teriyaki là một loại sốt,63609
3908,mỡ gà,thịt gà,chicken,1,Măng Xào Chả Cá,SAME,Mỡ gà thuộc con gà,63654
3909,hành khô củ tỏi,tỏi,garlic,1,Lườn cá ngừ áp chảo,SAME,Hỗn hợp có chứa tỏi,63677
3911,rau thơm húng cay tía tô húng quế diếp cá,tía tô,perilla leaves,1,Cá Diêu Hồng Chiên Mè Cuốn Bánh Tráng Sắn,SAME,Hỗn hợp có chứa tía tô,63746
3914,Tôm thịt rang còn thừa,ram tôm,shrimp rolls,1,Cơm Chiên Từ Tôm Rang Thịt còn thừa,SAME,Tôm rang dùng làm nhân ram tôm,63799
3915,Hành tím hành lá cắt nhỏ,hành lá,green onion,1,Canh bí đao (bí xanh) nấu thịt bằm đơn giản,SAME,Hỗn hợp có chứa hành lá,63803
3916,Gừng tươi ớt tươi,hành tỏi ớt,garlic chili mix,1,Nấm bào ngư xiên hấp chanh sả,SAME,Hỗn hợp có chứa ớt,63809
3917,Gia vị dầu mè dầu ăn,gia vị,seasoning,1,SP.0986 - Đậu Hũ Dồn Thịt Xốt Cà,SAME,Dầu mè và dầu ăn là gia vị,63817
3920,mắm hoặc bột canh chay,Bột (chung),flour,1,Nấm hầu thủ kho chuối xanh (món chay),SAME,Bột canh thuộc nhóm bột gia vị,63845
3923,Sụn lợn sụn heo sụn mặt trăng,thịt heo,pork,1,Sụn Heo Kho Sả Ớt,SAME,Sụn lợn thuộc con heo,63870
3924,Rau mùi tàu hoặc rau mùi ta,ngò gai,culantro,1,Cháo nấm nghệ,SAME,Mùi tàu chính là ngò gai,63887
3925,Hành tươi mùi tàu mùi ta,ngò gai,culantro,1,Thịt thăn thuôn sấu (canh chua sấu thịt thăn),SAME,Mùi tàu chính là ngò gai,63910
3926,Dụng cụ máy xay thịt khuôn hình chữ nhật nồi hấp,thịt gà,chicken,1,Thịt GÀ đóng hộp (Homemade Chicken Luncheon),SAME,Thịt gà đóng hộp làm từ thịt gà,63919
3928,Huyết heo,thịt heo,pork,1,Bún Sườn Bò Tơ,SAME,Huyết heo thuộc con heo,63940
3929,cải hồng,cải,mustard greens,1,🌱 Bún Đậu Hủ Nước Tương Trộn Rau Củ,SAME,Cải hồng là một loại rau cải,63946
3930,Nước tương tỏi ớt,ớt,chili pepper,1,🌱 Bún Đậu Hủ Nước Tương Trộn Rau Củ,SAME,Hỗn hợp có chứa ớt,63948
3932,rau om ngò gai,rau om,rice paddy herb,1,Lẩu Cá Kèo Miền Tây,SAME,Rau om là cách gọi khác của rau ngổ,64042
3933,rau ngò gai ngò om,rau om,rice paddy herb,1,Cá linh nấu chua với bông súng cơm mẻ,SAME,Hỗn hợp có chứa ngò ôm/rau om,64054
3934,củ tỏi ớt,ớt,chili pepper,1,Bánh xèo nhân tôm củ sắn,SAME,Hỗn hợp có chứa ớt,64063
3935,tỏi ớt băm tuỳ khẩu vị,ớt,chili pepper,1,Gỏi bóng cá chay trộn gỏi dưa leo siêu dễ làm,SAME,Hỗn hợp có chứa ớt,64070
3936,Dầu ăn mỡ nước,mỡ,lard,1,Cá Bống Kho Nghệ,SAME,Mỡ nước là mỡ,64076
3937,Rau sống xà lách rau thơm rau răm tía tô lá cóc,rau răm,vietnamese coriander,1,Cá Sòng hấp cuốn bánh tráng rau sống,SAME,Hỗn hợp có chứa rau răm,64079
3939,cua ghẹ bóc vỏ,cua,crab,1,Trứng chiên tép khô hải sản,SAME,Cua ghẹ thuộc nhóm cua,64135
3940,húng cây hoặc rau ôm ngò gai,ngò gai,culantro,1,Canh gân bò nấu chua,SAME,Ngò gai là một phần của hỗn hợp,64144
3942,khoảng g nấm hạ thảo,Nấm đông trùng hạ thảo,Cordyceps militaris,1,Canh Khoai Tây Bông Cải Xanh và Nấm Hạ Thảo,SAME,Nấm hạ thảo là nấm đông trùng hạ thảo,64211
3943,bột cà ri Hàn,Bột (chung),flour,1,Thịt ba chỉ sốt cay kiểu Hàn,SAME,Bột cà ri thuộc nhóm bột,64222
3944,bột tàn mì,Bột (chung),flour,1,Há cảo con cá,SAME,Bột tàn mì thuộc nhóm bột,64238
3946,Gia vị dầu hào dầu oliu mắm tỏi,tỏi,garlic,1,Nấm đông cô tươi xào tôm nõn,SAME,Hỗn hợp có chứa tỏi,64306
3947,Xương sườn louis,xương heo,pork bones,1,Miến dong Eatclean hầm xương nấm tuyết,SAME,Sườn là xương heo,64345
3948,Lá thơm Provence,lá,leaves,1,Nui Nơ Sốt Bò Cà Chua Bỏ Lò,SAME,Lá thơm thuộc nhóm lá,64373
3949,t Hàn Quốc loại hạt to,ớt,chili pepper,1,Chả nấm kim châm chiên cay,SAME,Ớt hạt to là ớt,64380
3951,mực tẩm bột mua sẵn,Bột (chung),flour,1,Mực chiên giòn sốt chua ngọt,SAME,Bột tẩm mực thuộc nhóm bột,64407
3952,tôm nõn lột sẵn,chả tôm,shrimp cake,1,Chả tôm cuộn rong biển bánh tráng,SAME,Tôm nõn dùng làm chả tôm,64442
3953,dưa chuột bé,dưa,pickles,1,Cơm cuộn cá hồi phiên bản em bé,SAME,Dưa chuột là dưa,64488
3954,rong biển cuộn cơm,cơm,cooked rice,1,Cơm cuộn cá hồi phiên bản em bé,SAME,Rong biển cuộn cơm để ăn với cơm,64493
3955,Nguyên liệu ăn kèm,rau sống,fresh herbs,1,Thịt Luộc Bossam (보쌈) - Ẩm thực Hàn Quốc,SAME,Ăn kèm Bossam thường là rau sống,64512
3956,táo đỏ cắt lát,táo,apple,1,Canh xương heo hầm củ,SAME,Táo đỏ là một loại táo,64520
3957,tôm sú sốt bơ tỏi,tỏi,garlic,1,Cơm chiên tôm sú,SAME,Sốt bơ tỏi có chứa tỏi,64545
3960,Tóp mỡ,mỡ,lard,1,"Canh Khoai Tây Nấu Rau Cần, Cà Chua, Thì Là",SAME,Tóp mỡ là mỡ,64593
